koi_disposition,koi_prad,koi_dicco_msky,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_fpflag_co,koi_fittype,koi_dikco_msky
2,3.43,0.08,0,0,0,0,4,0.22
2,0.74,2.38,0,0,0,0,4,3.48
0,1.49,1.44,0,0,1,0,4,1.46
0,2.51,2.11,0,0,1,0,4,2.5
1,1.32,0.21,0,0,0,0,4,0.04
1,4.85,0.57,0,0,0,0,4,0.6
1,2.18,0.24,0,0,0,0,4,0.21
0,3.18,1.55,0,0,1,0,4,4.32
0,1.67,6.54,0,1,1,1,4,7.37
0,1.18,9.51,1,0,0,1,4,9.527
0,0.23,8.56,0,1,0,1,4,8.429
1,1.21,0.36,0,0,0,0,4,0.46
0,23.09,7.009,0,0,0,1,4,7.242
1,2.44,0.15,0,0,0,0,4,0.07
1,2.4,0.41,0,0,0,0,4,0.43
2,1.54,2.09,0,0,0,0,4,0.3
2,2.08,0.54,0,0,0,0,4,0.61
2,1.03,0.5,0,0,0,0,4,1.2
1,2.26,1.46,0,0,0,0,4,1
0,40.73,2.7,0,1,0,0,4,3.7
1,5.15,0.57,0,0,0,0,4,0.693
2,6.98,0.15,0,0,0,0,4,0.03
2,2.04,0.13,0,0,0,0,4,0.07
0,45.24,3.94,0,1,0,1,4,3.975
1,1.55,0.22,0,0,0,0,4,0.09
1,2.61,0.18,0,0,0,0,4,0.28
1,2.17,0.84,0,0,0,0,4,0.73
0,1.1,9.38,0,0,0,1,4,9.42
1,2.92,0.58,0,0,0,0,4,0.65
2,1.77,0.37,0,0,0,0,4,0.28
1,2.48,1.66,0,0,0,0,4,1.98
1,5.92,0.76,0,0,0,0,4,0.67
0,1.88,9.77,0,1,0,1,4,9.878
0,0.81,4.85,0,0,0,1,4,4.859
0,1.84,7.1,0,0,0,1,4,7.22
1,2.23,0.22,0,0,0,0,4,0.43
0,3.33,10.082,0,0,0,1,4,10.149
1,1.33,0.71,0,0,0,0,4,0.68
2,3.05,0.15,0,0,0,0,4,0.17
0,2.45,0.25,0,1,0,0,4,0.41
1,1,0.13,0,0,0,0,4,0.63
1,0.99,0.65,0,0,0,0,4,0.51
1,1.01,0.13,0,0,0,0,4,0.62
1,2.47,0.2,0,0,0,0,4,0.29
0,1.77,10.317,0,0,1,1,4,10.349
0,0.87,5.99,0,0,0,1,4,6.17
1,1.05,0.5,0,0,0,0,4,0.7
1,0.89,0.31,0,0,0,0,4,0.3
2,1.48,1.36,0,0,0,0,4,1
1,2.35,0.26,0,0,0,0,4,0.24
2,1.37,0.44,0,0,0,0,4,0.57
1,1.22,0.15,0,0,0,0,4,0.09
2,1.8,1.63,0,0,0,0,4,1.64
0,1.39,6.12,0,0,0,1,4,6.22
0,1.48,13.8,0,0,1,0,4,5.2
1,2.57,0.65,0,0,0,0,4,0.67
1,1.8,0.76,0,0,0,0,4,0.25
1,1.7,0.13,0,0,0,0,4,0.33
2,1.83,0.24,0,0,0,0,4,0.27
1,1.34,1.97,0,0,0,0,4,2.14
2,20.23,0.37,0,0,0,0,4,0.36
2,9.1,0.39,0,0,0,0,4,0.48
2,5.8,0.24,0,0,0,0,4,0.41
1,0.74,0.58,0,0,0,0,4,0.43
1,0.8,0.32,0,0,0,0,4,0.35
1,1.11,0.6,0,0,0,0,4,0.6
1,2.56,0.19,0,0,0,0,4,0.3
2,19.25,0.74,0,0,0,0,4,0.92
1,2.88,0.13,0,0,0,0,4,0.12
1,0.92,0.51,0,0,0,0,4,0.19
1,0.81,0.91,0,0,0,0,4,0.92
1,2.5,1.53,0,0,0,0,4,1.72
1,1.27,0.6,0,0,0,0,4,0.43
0,2.75,1.31,1,0,1,1,4,1.29
0,1.68,1.7,0,0,0,1,4,1.58
1,0.84,0.46,0,0,0,0,4,0.42
2,2.89,1.36,0,0,0,0,4,1.4
2,0.98,0.9,0,0,0,0,4,0.86
0,87.08,11.755,0,0,0,1,4,11.874
1,3.39,0.4,0,0,0,0,4,0.43
1,1.49,0.19,0,0,0,0,4,0.116
2,1.12,5.53,0,0,0,0,4,0.05
0,4.79,3.59,0,0,0,1,4,3.725
2,1.01,0.19,0,0,0,0,4,0.35
2,2.69,0.56,0,0,0,0,4,1.05
0,2.23,5.846,0,1,0,1,4,5.775
1,1.36,0.17,0,0,0,0,4,0.37
1,2.51,0.24,0,0,0,0,4,0.29
1,2.33,0.44,0,0,0,0,4,0.51
1,1.32,1.15,0,0,0,0,4,1.08
1,7.61,0.2,0,0,0,0,4,0.18
1,2.78,0.04,0,0,0,0,4,0.43
1,2.14,0.084,0,0,0,0,4,0.19
0,1.84,2.64,0,1,1,1,4,2.83
0,1.47,6.3,0,0,1,1,4,6.4
0,24.87,5.866,0,0,0,1,4,5.901
1,1.41,0.26,0,0,0,0,4,0.21
0,14.93,0.006,0,1,0,0,4,0.05
0,38.29,6.568,0,1,1,1,4,6.449
0,1.65,8.47,0,0,0,1,4,8.49
2,1.47,0.62,0,0,0,0,4,0.56
1,1.12,0.6,0,0,0,0,4,0.8
1,1.39,0.62,0,0,0,0,4,0.55
0,1.66,1.33,0,0,1,1,4,1.51
2,3,0.61,0,0,0,0,4,0.73
0,0.68,9.57,0,0,0,1,4,9.55
0,0.46,0.76,1,0,0,0,4,1.03
2,1.16,0.51,0,0,0,0,4,0.56
1,3.63,0.06,0,0,0,0,4,0.28
2,0.88,0.25,0,0,0,0,4,0.08
2,0.46,0.26,0,0,0,0,4,0.46
1,1.51,0.139,0,0,0,0,4,0.09
1,2.14,0.03,0,0,0,0,4,0.48
1,1.78,0.1,0,0,0,0,4,0.2
1,5.64,0.034,0,0,0,0,4,0.132
1,2.16,0.86,0,0,0,0,4,0.44
2,23.23,0.01,0,0,0,0,4,0.066
1,4.52,0.46,0,0,0,0,4,0.21
0,18.6,0.07,0,1,0,0,4,0.15
1,1.59,0.51,0,0,0,0,4,0.45
0,1.69,2.94,0,0,0,1,4,2.74
2,19.39,0.42,0,0,0,0,4,0.41
1,3.11,0.17,0,0,0,0,4,0.07
1,0.9,0.93,0,0,0,0,4,0.97
1,1.02,0.41,0,0,0,0,4,0.16
2,0.67,0.94,0,0,0,0,4,0.86
2,1.62,1.45,0,0,0,0,4,1.43
1,1.74,0.5,0,0,0,0,4,0.52
2,1.25,0.5,0,0,0,0,4,0.5
1,1.18,0.46,0,0,0,0,4,0.42
2,3.72,0.07,0,0,0,0,4,0.12
0,0.53,8.15,0,0,0,1,4,8.04
1,2.06,0.24,0,0,0,0,4,0.27
1,1.59,0.37,0,0,0,0,4,0.43
1,3.61,0.21,0,0,0,0,4,0.16
1,5.73,0.017,0,0,0,0,4,0.263
1,2.17,1.01,0,0,0,0,4,0.79
0,17.14,0.26,0,1,0,0,4,0.4
1,10.02,0.082,0,0,0,0,4,0.18
0,2.78,4.54,0,0,0,1,4,4.67
2,1.52,0.38,0,0,0,0,4,0.33
2,1.9,0.5,0,0,0,0,4,0.75
0,0.78,7.678,0,0,0,1,4,7.943
2,1.25,1.24,0,0,0,0,4,0.93
1,0.87,0.14,0,0,0,0,4,0.14
1,0.73,0.97,0,0,0,0,4,1.01
1,0.72,1.46,0,0,0,0,4,1.52
0,19.88,1.61,0,0,1,1,4,1.63
0,8.02,6.57,0,1,1,1,4,8.406
1,2.31,0.54,0,0,0,0,4,0.44
1,1.94,0.3,0,0,0,0,4,0.33
1,2.1,0.08,0,0,0,0,4,0.21
1,1.5,0.02,0,0,0,0,4,0.28
1,1.42,0.06,0,0,0,0,4,0.22
1,1.24,0.12,0,0,0,0,4,0.11
1,1.18,0.9,0,0,0,0,4,1
2,2.32,0.14,0,0,0,0,4,0.16
1,2.85,0.33,0,0,0,0,4,0.6
0,121.48,7.441,0,1,1,1,4,7.441
0,2.99,4.35,0,1,0,1,4,4.26
1,7.74,0,0,0,0,0,4,0.2
2,1.21,0.33,0,0,0,0,4,0.49
0,2.07,2.15,0,0,0,1,4,2.19
1,1.84,0.6,0,0,0,0,4,0.76
1,1.35,0.46,0,0,0,0,4,0.56
1,1.85,0.27,0,0,0,0,4,0.56
0,1.45,5.81,0,0,0,1,4,6.06
1,1.73,0.66,0,0,0,0,4,0.54
2,1.04,0.72,0,0,0,0,4,0.58
1,1.08,0.75,0,0,0,0,4,0.65
1,0.59,0.05,0,0,0,0,4,0.23
2,2.03,0.13,0,0,0,0,4,0.61
1,2.62,2.09,0,0,0,0,4,0.33
1,2.63,2.5,0,0,0,0,4,0.13
2,2.11,2.4,0,0,0,0,4,0.36
2,10.35,0.059,0,0,0,0,4,0.188
0,32.92,10.54,0,1,1,1,4,10.422
0,2.78,1.23,0,0,0,1,4,0.89
2,1.83,1.2,0,0,0,0,4,0.8
2,1.36,0.56,0,0,0,0,4,0.57
0,1.06,2.26,0,0,1,0,4,2.33
2,2.24,0.49,0,0,0,0,4,0.46
2,1.35,1.27,0,0,0,0,4,1.3
0,1.67,2.3,0,0,0,1,4,2.23
2,1.86,0.18,0,0,0,0,4,0.24
1,1.79,0.56,0,0,0,0,4,0.57
1,1.23,0.95,0,0,0,0,4,0.96
2,0.92,1.57,0,0,0,0,4,1.44
2,0.66,1.21,0,0,0,0,4,0.78
1,1.91,0.56,0,0,0,0,4,0.32
1,3.02,0.53,0,0,0,0,4,0.58
1,8.56,0.09,0,0,0,0,4,0.11
2,10.02,0.125,0,0,0,0,4,0.208
0,26.26,3.82,1,0,0,1,4,3.711
1,1.41,0.25,0,0,0,0,4,0.5
2,7.14,0.19,0,0,0,0,4,0.128
0,1.55,5.807,0,1,0,1,4,5.977
0,1.43,2.59,0,1,0,1,4,2.55
0,74.69,4.61,0,1,1,1,4,4.53
1,2.98,0.35,0,0,0,0,4,0.33
1,1.33,0.2,0,0,0,0,4,0.21
2,1.19,1.1,0,0,0,0,4,1.13
1,1.31,0.5,0,1,0,0,4,0.49
0,1.21,0.92,0,1,0,0,4,0.8
2,1.66,0.4,0,0,0,0,4,0.62
2,1.41,3.19,0,0,0,0,4,1.18
1,1.03,0.4,0,0,0,0,4,0.1
2,1.01,0.66,0,0,0,0,4,0.66
1,1.45,0.3,0,0,0,0,4,0.27
1,1.91,0.41,0,0,0,0,4,0.41
0,59.31,0.023,0,1,0,0,4,0.09
1,0.77,0.19,0,0,0,0,4,0.38
0,584.67,3.58,0,1,0,0,4,1.5
1,1.92,0.03,0,0,0,0,4,0.08
0,1.96,1.72,0,1,1,1,4,1.8
0,7.84,1.96,0,0,1,1,4,9.892
0,4.83,7.47,0,1,1,1,4,7.356
0,9.57,0.032,0,1,0,0,4,0.049
0,23.78,8.791,0,1,1,1,4,8.88
1,3.95,0.18,0,0,0,0,4,0.24
1,1.59,0.13,0,0,0,0,4,0.29
1,2.13,0.85,0,0,0,0,4,0.91
0,3.48,2.83,1,0,1,1,4,2.95
2,1.23,0.3,0,0,0,0,4,0.31
1,1.44,0.48,0,0,0,0,4,0.45
1,1.01,1.07,0,0,0,0,4,1.02
2,0.87,0.7,0,0,0,0,4,0.72
2,0.94,0.44,0,0,0,0,4,1.8
1,1.43,0.33,0,0,0,0,4,0.24
1,1.28,0.71,0,0,0,0,4,0.57
2,1.94,0.74,0,0,0,0,4,0.89
0,3.84,7.75,0,1,1,1,4,7.77
0,36,0.5,0,1,0,1,4,3
0,29.67,1.88,0,1,0,1,4,12.2
1,1.38,0.28,0,0,0,0,4,0.03
1,1.57,0.25,0,0,0,0,4,0.33
0,30.03,2.213,0,0,0,1,4,2.152
1,3.56,0.05,0,0,0,0,4,0.13
0,83.25,1.12,1,0,0,0,4,1
1,3.08,0.28,0,0,0,0,4,0.3
1,2.46,0.154,0,0,0,0,4,0.217
2,3.26,0.08,0,0,0,0,4,0.17
2,1.59,1.04,0,0,0,0,4,1.36
2,1.15,0.28,0,0,0,0,4,0.29
2,1.91,0.92,0,0,0,0,4,1.26
2,1.07,0.49,0,0,0,0,4,0.56
2,2.56,0.28,0,0,0,0,4,0.26
0,0.48,10.5,0,0,1,1,4,10.6
1,0.9,1.05,0,0,0,0,4,1
0,0.84,0.78,0,1,1,1,4,1.02
1,2.07,0.17,0,0,0,0,4,0.15
2,2.62,0.4,0,0,0,0,4,0.35
1,2.74,0.05,0,0,0,0,4,0.02
0,20.8,4.23,0,1,1,1,4,4.5
1,1.85,0.19,0,0,0,0,4,0.11
1,0.83,0.73,0,0,0,0,4,0.65
1,3.64,0.05,0,0,0,0,4,0.18
1,2.09,0.63,0,0,0,0,4,0.5
0,74.76,3.072,0,1,0,1,4,3.047
1,1.56,2.8,0,0,0,0,4,3.6
0,29.41,3.785,0,0,0,1,4,3.823
2,36.85,0.34,0,0,0,0,4,0.414
0,14.41,5.49,0,1,0,0,4,0.144
0,1.14,3.28,0,1,0,1,4,4.33
1,0.83,1.41,0,0,0,0,4,1.59
1,0.97,0.17,0,0,0,0,4,0.11
1,1.21,0.25,0,0,0,0,4,0.28
2,1.02,0.46,0,0,0,0,4,0.71
0,1.61,3.15,0,0,0,1,4,3.39
2,2.9,1.27,0,0,0,0,4,1.59
2,1.05,0.6,0,0,0,0,4,0.79
1,1.21,0.2,0,0,0,0,4,0.16
2,1.35,4.64,0,0,0,0,4,4.6
1,1.91,0.09,0,0,0,0,4,0.23
1,4.03,0.21,0,0,0,0,4,0.27
0,1.23,10.995,0,1,1,1,4,10.804
0,5.25,1.05,0,0,0,1,4,1.15
0,2.8,9.21,0,1,1,1,4,9.2
1,2.59,0.18,0,0,0,0,4,0.06
2,1.08,0.24,0,0,0,0,4,0.24
2,1.26,0.83,0,0,0,0,4,0.55
2,1.98,3.29,0,0,0,0,4,1.9
2,1.45,0.6,0,0,0,0,1,0.6
2,0.78,7,0,0,0,0,4,7.3
2,0.91,0.8,0,0,0,0,4,0.6
1,2.45,0.43,0,0,0,0,4,0.49
0,0.08,0.98,1,0,1,0,0,1.11
1,1.24,0.23,0,0,0,0,4,0.21
0,20.88,3.38,0,1,0,0,4,4.21
0,24.29,1.17,0,1,1,1,4,1.85
2,0.93,0.4,0,0,0,0,4,0.31
2,0.99,0.81,0,0,0,0,4,0.36
1,1.24,1.62,0,0,0,0,4,1.46
1,2.1,0.24,0,0,0,0,4,0.18
0,50.44,1.9,0,1,0,1,4,1.893
1,1.5,0.05,0,0,0,0,4,0.31
1,0.73,1.07,0,0,0,0,4,0.9
1,2.1,0.15,0,0,0,0,4,0.29
1,2.55,0.27,0,0,0,0,4,0.32
0,27.03,0.65,0,1,0,0,4,0.6
2,1.94,0.41,0,0,0,0,4,0.31
1,1.02,0.6,0,0,0,0,4,0.41
1,1.13,0.86,0,0,0,0,4,0.98
0,1.03,2.44,0,0,1,1,4,2.13
1,3.02,0.33,0,0,0,0,4,0.27
1,1.93,0.46,0,0,0,0,4,0.7
1,2.06,0.42,0,0,0,0,4,0.35
0,1.33,2.7,0,0,0,1,4,2.53
0,1.81,3.27,0,0,0,1,4,3.33
2,2.21,1.74,0,0,0,0,4,1.92
1,1.59,0.59,0,0,0,0,4,1.34
2,1.66,3.11,0,0,0,0,4,0.25
2,1.06,3.21,0,0,0,0,4,0.96
1,1.62,1.53,0,0,0,0,4,1.46
0,17.74,0.096,0,1,0,0,4,0.181
1,2.73,0.08,0,0,0,0,4,0.123
1,1.74,0.2,0,0,0,0,4,0.29
1,2.75,0.16,0,0,0,0,4,0.263
1,1.94,0.1,0,0,0,0,4,0.2
0,1.15,8.975,0,0,0,1,4,8.844
1,2.25,0.6,0,0,0,0,4,1.3
1,1.29,0.29,0,0,0,0,4,0.33
1,1.9,2.89,0,0,0,0,4,0.51
2,1.37,0.32,0,0,0,0,4,0.35
1,0.91,1.39,0,0,0,0,4,1.53
2,2.33,0.72,0,0,0,0,4,0.74
1,1.94,1.01,0,0,0,0,4,0.83
0,29.1,3.66,1,0,1,1,4,3.37
2,1,0.39,0,0,0,0,4,0.46
1,2.51,0.49,0,0,0,0,4,0.07
2,3.04,1.77,0,0,0,0,4,1.84
0,1.83,2.65,0,0,0,1,4,2.76
2,3.13,0.13,0,0,0,0,4,0.37
1,7.56,0.054,0,0,0,0,4,0.115
1,1.67,0.62,0,0,0,0,4,0.84
0,17.82,0.048,0,1,0,0,4,0.095
1,2.87,0.096,0,0,0,0,4,0.128
1,2.81,0.23,0,0,0,0,4,0.37
1,2.62,0.137,0,0,0,0,4,0.144
2,1.12,0.79,0,0,0,0,4,0.85
0,31.17,9.239,0,0,0,1,4,9.213
0,1.21,3.44,0,1,1,1,4,3.42
2,1.85,0.89,0,0,0,0,4,0.9
0,2.32,7.24,0,0,0,1,4,7.172
2,1.31,0.53,0,0,0,0,4,0.64
2,2.1,0.76,0,0,0,0,4,0.66
0,16.63,6.4,0,1,1,1,4,6.4
1,1.4,0.82,0,0,0,0,4,0.75
0,2.02,2.18,1,0,0,0,4,2.27
2,0.85,0.51,0,0,0,0,4,0.42
2,1.88,0.73,0,0,0,0,4,0.79
0,2.55,5.627,0,0,0,1,4,5.571
1,2.72,0.6,0,0,0,0,4,0.5
1,2.04,0.35,0,0,0,0,4,0.23
2,4.55,0.27,0,0,0,0,4,0.64
0,11.97,0.136,0,1,0,0,4,0.1
1,1.44,0.08,0,0,0,0,4,0.18
0,22.36,0.06,0,1,0,0,4,0.069
1,3.27,0.05,0,0,0,0,4,0.27
1,2.54,0.06,0,0,0,0,4,0.15
2,1.88,0.48,0,0,0,0,4,0.36
2,2.02,0.11,0,0,0,0,4,0.09
1,10.89,0.093,0,0,0,0,4,0.13
1,1.7,0.2,0,0,0,0,4,0.28
0,0.72,4.07,0,0,1,1,4,4.06
1,2.43,0.63,0,0,0,0,4,1.33
1,2.45,0.1,0,0,0,0,4,0.11
2,2.03,0.29,0,0,0,0,4,0.4
1,1.6,0.14,0,0,0,0,4,0.36
0,1.74,6.37,0,0,0,1,4,6.54
1,2.84,0.85,0,0,0,0,4,0.85
2,1.95,0.67,0,0,0,0,4,0.48
2,1.18,0.26,0,0,0,0,4,0.35
0,29.83,2.51,0,0,0,1,4,2.22
0,1.52,7.358,0,0,1,1,4,7.434
2,1.08,1.3,0,0,0,0,4,1.26
1,2.78,0.88,0,0,0,0,4,0.73
1,1.94,0.07,0,0,0,0,4,0.15
1,1.28,0.88,0,0,0,0,4,0.72
1,2.53,0.07,0,0,0,0,4,0.19
1,7.7,0.12,0,0,0,0,4,0.19
2,3.47,0.68,0,0,0,0,4,0.89
1,2.84,0.4,0,0,0,0,4,0.34
0,10.72,1.29,0,1,0,1,4,1.242
1,3.25,0.33,0,0,0,0,4,0.27
2,11.58,0.038,0,0,0,0,4,0.084
2,2.86,0.48,0,0,0,0,4,0.51
1,2.03,0.52,0,0,0,0,4,0.43
1,1.77,0.17,0,0,0,0,4,0.21
0,1.3,5.6,0,0,1,0,4,5.6
1,2.82,0.23,0,0,0,0,4,0.09
0,1.53,0.2,1,0,0,1,0,0.2
2,0.92,0.5,0,0,0,0,4,1
2,1.16,0.6,0,0,0,0,4,0.4
0,1.28,7.128,0,0,0,1,4,7.073
1,1.22,0.3,0,0,0,0,4,0.5
0,2.9,1.37,0,0,1,1,4,0.99
2,0.91,0.31,0,0,0,0,4,0.27
1,2.03,0.11,0,0,0,0,4,0.17
1,1.5,0.96,0,0,0,0,4,0.56
2,1.62,0.58,0,0,0,0,4,0.46
1,1.88,0.18,0,0,0,0,4,0.33
0,15.02,5.8,0,1,0,0,4,5.952
0,2.07,5.37,0,0,1,1,4,5.43
1,2.27,0.15,0,0,0,0,4,0.26
2,1.11,0.46,0,0,0,0,4,0.68
1,2.37,0.1,0,0,0,0,4,0.23
1,5.95,0.055,0,0,0,0,4,0.076
0,30.35,0.035,0,1,0,0,4,0.085
2,0.57,0.84,0,0,0,0,4,0.63
0,1.26,4.95,0,0,0,1,4,4.96
1,1.31,0.95,0,0,0,0,4,1.06
0,1.35,4.28,0,0,0,1,4,4.38
1,2.98,0.17,0,0,0,0,4,0.34
1,3.2,0.12,0,0,0,0,4,0.06
2,4.13,0.12,0,0,0,0,4,0.22
2,0.79,0.29,0,0,0,0,4,0.44
2,0.61,0.6,0,0,0,0,4,0.5
2,0.65,1.3,0,0,0,0,4,1.4
0,0.92,4.13,0,0,1,1,4,4.01
0,0.89,1.07,0,0,1,1,4,1.03
1,2.27,0.18,0,0,0,0,4,0.22
2,4.62,3.58,0,0,0,0,4,0.111
2,3.31,0.608,0,0,0,0,4,0.125
1,6.77,0.042,0,0,0,0,4,0.012
1,2.68,0.19,0,0,0,0,4,0.16
0,1.21,2.3,1,0,0,0,4,2.2
1,1.5,0.47,0,0,0,0,4,0.5
0,3.88,14.954,0,0,1,1,4,15.075
1,2.8,0.05,0,0,0,0,4,0.09
0,9.3,3.3,0,1,1,1,4,7.494
2,2.29,0.4,0,0,0,0,4,0.36
0,1.62,2.7,1,0,0,0,4,2.9
1,11.76,0.016,0,0,0,0,4,0.206
2,14.38,0.107,0,0,0,0,4,0.021
1,14.43,0.019,0,0,0,0,4,0.214
0,28.66,0.006,0,1,0,0,4,0.141
1,0.84,0.96,0,0,0,0,4,0.68
0,1.35,0.38,1,0,0,0,4,0.35
1,2.31,0.08,465,0,0,0,4,0.19
1,2.46,0.08,0,0,0,0,4,1.75
1,2.97,0.16,0,0,0,0,4,0.29
1,2.42,0.088,0,0,0,0,4,0.097
1,2.3,0.16,0,0,0,0,4,0.26
2,0.36,2,0,0,0,0,4,1.7
2,2.51,0.012,0,0,0,0,4,0.352
2,3.98,0.09,0,0,0,0,4,0.29
1,2.56,1.8,0,0,0,0,4,1.63
1,2.89,0.019,0,0,0,0,4,0.118
0,1.58,10.116,0,1,1,1,4,10.096
2,1.13,0.67,0,0,0,0,4,0.53
1,3.89,0.027,0,0,0,0,4,0.154
1,1.46,0.1,0,0,0,0,4,0.19
1,1.63,0.31,0,0,0,0,4,0.21
1,2.54,0.149,0,0,0,0,4,0.126
1,3.21,0.053,0,0,0,0,4,0.04
2,0.75,0.23,0,0,0,0,4,0.36
0,14.88,0.218,0,1,0,1,4,0.193
2,3.84,0.287,0,0,0,0,4,0.12
2,4.2,1.7,0,0,0,0,4,0.2
1,2.98,1.6,0,0,0,0,4,0.22
1,2.68,1.08,0,0,0,0,4,0.33
1,1.59,0.117,0,0,0,0,4,0.222
1,2.41,0.12,0,0,0,0,4,0.09
0,10.45,0.14,1,0,0,0,4,0.18
0,26.6,4.191,0,1,0,1,4,3.945
1,2.51,0.11,0,0,0,0,4,0.201
0,0.57,1.8,1,0,0,1,4,2.3
1,2.88,0.1,0,0,0,0,4,0.11
1,3.29,0.07,0,0,0,0,4,0.27
1,2.99,0.33,0,0,0,0,4,0.17
0,2.87,4.02,0,1,0,0,4,0.171
1,2.08,0.29,0,0,0,0,4,0.24
1,0.53,0.28,1,0,0,0,4,1.8
2,5.78,0.03,0,0,0,0,4,0.821
1,2.41,0.31,0,0,0,0,4,0.33
1,2.69,0.67,0,0,0,0,4,0.29
2,2.78,0.42,0,0,0,0,4,0.27
1,2.47,0.53,0,0,0,0,4,0.15
2,1.16,1.6,0,0,0,0,4,1.1
1,1.93,0.82,0,0,0,0,4,0.55
1,13.44,0.021,0,0,0,0,4,0.164
1,4.17,0.021,0,0,0,0,4,0.033
1,2.53,0.059,0,0,0,0,4,0.312
2,0.84,0.44,0,0,0,0,4,0.33
2,2.94,0.3,0,0,0,0,4,0.29
1,2.82,0.06,0,0,0,0,4,0.17
1,0.9,0.98,0,0,0,0,4,0.71
1,2.22,0.05,0,0,0,0,4,0.29
0,4.89,6.99,0,1,1,1,4,6.97
1,2.78,0.23,0,0,0,0,4,0.35
0,30.53,1.27,1,0,0,0,4,1.58
1,2.19,0.22,0,0,0,0,4,0.17
1,2.03,0.23,0,0,0,0,4,0.36
1,2.87,0.245,0,0,0,0,4,0.227
1,2.95,0.2,0,0,0,0,4,0.21
1,1.42,1.2,0,0,0,0,4,1.03
2,0.99,0.84,0,0,0,0,4,0.8
2,1.46,0.04,0,0,0,0,4,0.36
1,2.52,0.11,0,0,0,0,4,0.4
1,2.04,0.09,0,0,0,0,4,0.14
1,2.76,0.136,0,0,0,0,4,0.24
1,2.63,0.13,0,0,0,0,4,0.18
1,1.15,0.81,0,0,0,0,4,0.78
1,2.33,0.098,0,0,0,0,4,0.038
1,2.6,0.1,0,0,0,0,4,0.12
1,3.77,0.023,0,0,0,0,4,0.077
1,4.48,0.214,0,0,0,0,4,0.268
0,1.29,0.6,0,0,0,1,4,0.67
1,10.99,0.215,0,0,0,0,4,0.399
0,12.34,0.542,0,1,0,0,4,0.108
0,3.23,6.72,0,0,0,1,4,6.855
1,1.41,0.33,0,0,0,0,4,0.29
0,1.25,2.06,1,0,0,0,4,2
1,2.48,0.09,0,0,0,0,4,0.706
1,9.27,0.045,0,0,0,0,4,0.504
1,1.56,0.12,0,0,0,0,4,0.39
1,3.46,0.116,0,0,0,0,4,0.088
1,4.71,0.08,0,0,0,0,4,0.04
0,4.07,0.22,1,0,0,0,4,0.38
1,2.53,0.13,0,0,0,0,4,0.15
1,2.97,0.06,0,0,0,0,4,0.05
1,2.11,0.34,0,0,0,0,4,0.35
1,2.41,0.08,0,0,0,0,4,0.42
1,1.92,0.19,0,0,0,0,4,0.27
1,9.99,0.078,0,0,0,0,4,0.211
1,3.04,0.16,0,0,0,0,4,0.21
1,4.04,0.61,0,0,0,0,4,0.249
2,21.48,0.02,0,0,0,0,4,0.071
0,1.42,1.6,1,0,0,0,4,1.7
2,16.84,3.46,0,0,0,0,4,0.063
1,2.01,0.168,0,0,0,0,4,0.197
1,1.43,0.99,0,0,0,0,4,1.54
1,1.37,0.08,0,0,0,0,4,0.59
1,1.11,0.82,0,0,0,0,4,1.02
0,24.12,6.955,0,0,0,1,4,6.914
1,2.9,0.35,0,0,0,0,4,0.16
1,1.7,0.12,0,0,0,0,4,0.04
0,33.1,3.178,0,1,0,1,4,3.113
1,2.06,0.18,0,0,0,0,4,0.29
1,4.13,0.053,0,0,0,0,4,0.195
1,1.58,0.63,0,0,0,0,4,0.72
1,3.28,0.26,0,0,0,0,4,0.16
1,2.04,0.16,0,0,0,0,4,0.25
1,3.33,0.41,0,0,0,0,4,0.56
1,2.15,0.85,0,0,0,0,4,0.2
1,1.71,1.3,0,0,0,0,4,0.33
2,2.48,0.13,0,0,0,0,4,0.24
1,2.39,0.13,0,0,0,0,4,0.17
1,1.87,0.26,0,0,0,0,4,0.18
1,4.45,0.03,0,0,0,0,4,0.309
2,0.85,0.53,0,0,0,0,4,0.63
1,2.35,0.107,0,0,0,0,4,0.35
1,2.46,0.06,0,0,0,0,4,0.3
0,30.74,4.55,0,0,1,1,4,4.65
1,4.47,0.09,0,0,0,0,4,0.12
2,0.68,1.16,0,0,0,0,4,1.1
1,2.94,0.28,0,0,0,0,4,0.28
1,1.34,0.28,0,0,0,0,4,1.06
1,1.63,0.25,0,0,0,0,4,0.22
1,2.46,0.19,0,0,0,0,4,0.12
1,1.5,0.12,0,0,0,0,4,0.4
2,1.9,0.87,0,0,0,0,4,0.83
0,25.59,4.39,0,1,1,1,4,4.29
0,1.07,9.59,0,1,0,1,4,9.52
1,3.28,0.07,0,0,0,0,4,0.14
1,3.58,0.17,0,0,0,0,4,0.24
0,0.89,13.424,0,0,1,1,4,13.417
2,0.93,1.1,0,0,0,0,4,1
2,2.37,0.34,0,0,0,0,4,0.37
1,2.82,2.59,0,0,0,0,4,0.11
1,3.96,2.2,0,0,0,0,4,0.09
1,2.17,0.57,0,0,0,0,4,0.41
1,1.37,0.51,0,0,0,0,4,0.4
2,1.24,0.68,0,0,0,0,4,0.86
1,1.56,0.97,0,0,0,0,4,0.83
1,2.22,0.06,0,0,0,0,4,0.3
1,2.08,0.24,0,0,0,0,4,0.449
1,1.9,0.19,0,0,0,0,4,0.36
1,2.16,0.13,0,0,0,0,4,0.19
1,2.16,0.08,0,0,0,0,4,0.14
